#node	date	numeric date
MA_MGH_00205|MT520546.1|2020-03-27	2020-03-27	2020.236339
NODE_0000099	2020-03-24	2020.227861
MA_MGH_01086|MT873364.1|2020-05-01	2020-05-01	2020.331967
NODE_0000104	2020-03-24	2020.227861
NODE_0000123	2020-03-24	2020.227861
MA_MGH_00937|MT873116.1|2020-05-02	2020-05-02	2020.334699
MA_MGH_01368|MT873214.1|2020-05-06	2020-05-06	2020.345628
NODE_0000132	2020-03-25	2020.229809
MA_MGH_00939|MT873196.1|2020-05-02	2020-05-02	2020.334699
MA_MGH_01084|MT873379.1|2020-05-01	2020-05-01	2020.331967
NODE_0000060	2020-01-18	2020.046648
MA_MGH_00628|MT520212.1|2020-03-28	2020-03-28	2020.239071
NODE_0000059	2020-03-06	2020.179970
NODE_0000136	2020-03-25	2020.229724
MA_MGH_00717|MT520321.1|2020-04-08	2020-04-08	2020.269126
MA_MGH_00736|MT873392.1|2020-04-09	2020-04-09	2020.271858
NODE_0000061	2020-03-21	2020.220325
MA_MGH_00675|MT520228.1|2020-04-06	2020-04-06	2020.263661
NODE_0000140	2020-03-21	2020.220325
MA_MGH_00832|MT873282.1|2020-04-13	2020-04-13	2020.282787
NODE_0000062	2020-04-01	2020.249328
MA_MGH_01471|MT873481.1|2020-05-06	2020-05-06	2020.345628
MA_MGH_01132|MT873335.1|2020-05-02	2020-05-02	2020.334699
NODE_0000064	2020-02-05	2020.098319
NODE_0000171	2020-02-05	2020.098319
MA_MGH_01415|MT873131.1|2020-05-07	2020-05-07	2020.348361
MA_MGH_00165|MT520528.1|2020-03-26	2020-03-26	2020.233607
NODE_0000065	2020-02-05	2020.098319
NODE_0000066	2020-03-06	2020.179690
NODE_0000067	2020-03-06	2020.179690
MA_MGH_01460|MT873143.1|2020-04-28	2020-04-28	2020.323770
NODE_0000068	2020-03-06	2020.179690
MA_MGH_01206|MT873129.1|2020-05-04	2020-05-04	2020.340164
MA_MGH_01543|MT873338.1|2020-04-28	2020-04-28	2020.323770
NODE_0000069	2020-03-22	2020.222469
MA_MGH_00798|MT873448.1|2020-04-13	2020-04-13	2020.282787
NODE_0000070	2020-03-22	2020.222469
MA_DPH_00243|MT873295.1|2020-04-16	2020-04-16	2020.290984
NODE_0000071	2020-03-22	2020.222469
MA_MGH_01120|MT873083.1|2020-05-02	2020-05-02	2020.334699
MA_MGH_01494|MT873319.1|2020-05-07	2020-05-07	2020.348361
NODE_0000078	2020-02-28	2020.160349
MA_DPH_00053|MT873094.1|2020-04-03	2020-04-03	2020.255464
NODE_0000073	2020-02-28	2020.160349
NODE_0000074	2020-03-22	2020.222629
MA_DPH_00063|MT873194.1|2020-04-03	2020-04-03	2020.255464
NODE_0000075	2020-03-23	2020.225131
MA_DPH_00176|MT873222.1|2020-04-03	2020-04-03	2020.255464
MA_MGH_00654|MT520405.1|2020-04-02	2020-04-02	2020.252732
NODE_0000076	2020-02-28	2020.160349
MA_MGH_01157|MT873430.1|2020-04-29	2020-04-29	2020.326503
NODE_0000083	2020-03-27	2020.235592
MA_MGH_01328|MT873336.1|2020-05-05	2020-05-05	2020.342896
NODE_0000186	2020-03-27	2020.235592
MA_MGH_00900|MT873293.1|2020-05-05	2020-05-05	2020.342896
NODE_0000191	2020-03-27	2020.235592
MA_MGH_01333|MT873191.1|2020-05-05	2020-05-05	2020.342896
MA_MGH_01623|MT873051.1|2020-05-09	2020-05-09	2020.353825
NODE_0000079	2020-02-05	2020.098319
NODE_0000080	2020-02-14	2020.122522
NODE_0000087	2020-03-21	2020.219808
MA_DPH_00236|MT873457.1|2020-04-16	2020-04-16	2020.290984
NODE_0000197	2020-03-21	2020.219808
MA_DPH_00197|MT873351.1|2020-04-07	2020-04-07	2020.266393
MA_DPH_00238|MT873399.1|2020-04-16	2020-04-16	2020.290984
NODE_0000082	2020-02-14	2020.122522
MA_MGH_00935|MT873181.1|2020-05-02	2020-05-02	2020.334699
NODE_0000084	2020-03-23	2020.224307
MA_MGH_00080|MT520197.1|2020-03-25	2020-03-25	2020.230874
NODE_0000085	2020-03-23	2020.225963
MA_MGH_00665|MT520403.1|2020-04-04	2020-04-04	2020.258197
MA_MGH_00749|MT873359.1|2020-04-10	2020-04-10	2020.274590
NODE_0000089	2020-03-15	2020.202570
MA_MGH_00711|MT520198.1|2020-04-08	2020-04-08	2020.269126
NODE_0000090	2020-03-24	2020.228067
NODE_0000203	2020-03-24	2020.228067
MA_MGH_01382|MT873397.1|2020-05-06	2020-05-06	2020.345628
NODE_0000206	2020-03-24	2020.228995
MA_MGH_01169|MT873058.1|2020-04-29	2020-04-29	2020.326503
MA_MGH_01195|MT873307.1|2020-05-04	2020-05-04	2020.340164
NODE_0000208	2020-03-24	2020.228067
NODE_0000088	2020-03-25	2020.229877
MA_MGH_00922|MT873151.1|2020-05-02	2020-05-02	2020.334699
MA_MGH_01325|MT873120.1|2020-05-05	2020-05-05	2020.342896
NODE_0000091	2020-03-24	2020.228067
MA_MGH_01248|MT873490.1|2020-05-04	2020-05-04	2020.340164
NODE_0000092	2020-03-25	2020.229877
MA_MGH_01127|MT873169.1|2020-05-02	2020-05-02	2020.334699
MA_MGH_01290|MT873479.1|2020-05-05	2020-05-05	2020.342896
NODE_0000110	2020-01-10	2020.024720
NODE_0000094	2020-01-10	2020.024720
MA_MGH_00718|MT520390.1|2020-04-08	2020-04-08	2020.269126
NODE_0000397	2020-02-27	2020.157808
NODE_0000406	2020-03-19	2020.215297
MA_MGH_01544|MT873290.1|2020-04-28	2020-04-28	2020.323770
MA_MGH_01022|MT873253.1|2020-04-30	2020-04-30	2020.329235
NODE_0000098	2020-03-25	2020.230251
MA_MGH_00845|MT873145.1|2020-04-13	2020-04-13	2020.282787
MA_DPH_00206|MT873453.1|2020-04-09	2020-04-09	2020.271858
NODE_0000103	2020-03-22	2020.222629
MA_DPH_00107|MT873284.1|2020-04-03	2020-04-03	2020.255464
MA_DPH_00036|MT873323.1|2020-04-02	2020-04-02	2020.252732
NODE_0000102	2020-03-23	2020.224307
MA_MGH_00016|MT520176.1|2020-03-25	2020-03-25	2020.230874
MA_MGH_00602|MT520238.1|2020-03-28	2020-03-28	2020.239071
NODE_0000101	2020-03-25	2020.230826
MA_DPH_00038|MT873487.1|2020-04-02	2020-04-02	2020.252732
MA_DPH_00180|MT873450.1|2020-04-06	2020-04-06	2020.263661
NODE_0000105	2020-03-22	2020.222270
MA_DPH_00040|MT873177.1|2020-04-02	2020-04-02	2020.252732
NODE_0000106	2020-03-22	2020.222629
MA_DPH_00130|MT873362.1|2020-04-03	2020-04-03	2020.255464
MA_DPH_00015|MT873442.1|2020-03-30	2020-03-30	2020.244536
NODE_0000107	2020-03-21	2020.220266
NODE_0000109	2020-03-25	2020.230299
MA_DPH_00016|MT873413.1|2020-04-01	2020-04-01	2020.250000
MA_MGH_00633|MT520264.1|2020-04-02	2020-04-02	2020.252732
NODE_0000111	2020-03-21	2020.220266
MA_DPH_00239|MT873387.1|2020-04-16	2020-04-16	2020.290984
MA_MGH_01380|MT873334.1|2020-05-06	2020-05-06	2020.345628
NODE_0000114	2020-03-22	2020.221514
MA_MGH_00028|MT520544.1|2020-03-25	2020-03-25	2020.230874
NODE_0000115	2020-03-22	2020.221514
NODE_0000116	2020-03-23	2020.225313
MA_DPH_00232|MT873119.1|2020-04-16	2020-04-16	2020.290984
MA_DPH_00014|MT873418.1|2020-03-30	2020-03-30	2020.244536
NODE_0000117	2020-03-25	2020.230826
MA_DPH_00182|MT873258.1|2020-04-06	2020-04-06	2020.263661
MA_DPH_00116|MT873451.1|2020-04-03	2020-04-03	2020.255464
NODE_0000124	2020-03-18	2020.212803
MA_MGH_00585|MT520269.1|2020-03-28	2020-03-28	2020.239071
NODE_0000126	2020-03-18	2020.212803
NODE_0000128	2020-03-25	2020.230826
MA_MGH_00690|MT520262.1|2020-04-06	2020-04-06	2020.263661
MA_DPH_00135|MT873247.1|2020-04-03	2020-04-03	2020.255464
NODE_0000129	2020-03-18	2020.212803
MA_MGH_01256|MT873270.1|2020-05-04	2020-05-04	2020.340164
NODE_0000130	2020-03-25	2020.230778
MA_DPH_00306|MT873395.1|2020-04-18	2020-04-18	2020.296448
MA_DPH_00225|MT873093.1|2020-04-15	2020-04-15	2020.288251
NODE_0000118	2020-02-29	2020.163341
NODE_0000120	2020-02-29	2020.163341
MA_MGH_00902|MT873066.1|2020-04-06	2020-04-06	2020.263661
NODE_0000121	2020-03-22	2020.222629
MA_DPH_00170|MT873383.1|2020-04-03	2020-04-03	2020.255464
MA_DPH_00108|MT873179.1|2020-04-03	2020-04-03	2020.255464
NODE_0000122	2020-03-05	2020.176085
MA_MGH_00747|MT873071.1|2020-04-10	2020-04-10	2020.274590
NODE_0000418	2020-04-01	2020.249952
MA_DPH_00222|MT873393.1|2020-04-14	2020-04-14	2020.285519
MA_DPH_00216|MT873111.1|2020-04-13	2020-04-13	2020.282787
NODE_0000131	2020-02-27	2020.157808
MA_MGH_00062|MT520385.1|2020-03-25	2020-03-25	2020.230874
NODE_0000421	2020-03-15	2020.203910
MA_DPH_00257|MT873358.1|2020-04-17	2020-04-17	2020.293716
NODE_0000134	2020-03-15	2020.203910
NODE_0000135	2020-03-24	2020.228046
MA_DPH_00255|MT873090.1|2020-04-17	2020-04-17	2020.293716
MA_DPH_00252|MT873225.1|2020-04-17	2020-04-17	2020.293716
NODE_0000424	2020-03-24	2020.228046
MA_DPH_00256|MT873355.1|2020-04-17	2020-04-17	2020.293716
MA_DPH_00248|MT873211.1|2020-04-17	2020-04-17	2020.293716
NODE_0000434	2020-03-07	2020.181415
MA_MGH_00906|MT873238.1|2020-04-17	2020-04-17	2020.293716
NODE_0000138	2020-03-07	2020.181415
MA_MGH_01501|MT873115.1|2020-05-07	2020-05-07	2020.348361
NODE_0000139	2020-03-07	2020.181415
NODE_0000435	2020-04-29	2020.325927
MA_MGH_01379|MT873470.1|2020-05-06	2020-05-06	2020.345628
MA_MGH_01381|MT873076.1|2020-05-06	2020-05-06	2020.345628
NODE_0000438	2020-03-31	2020.248130
MA_MGH_01096|MT873133.1|2020-05-01	2020-05-01	2020.331967
NODE_0000142	2020-04-01	2020.249855
MA_MGH_01504|MT873391.1|2020-05-07	2020-05-07	2020.348361
MA_MGH_00893|MT873199.1|2020-05-05	2020-05-05	2020.342896
NODE_0000143	2020-03-06	2020.179500
NODE_0000144	2020-03-24	2020.228863
MA_DPH_00018|MT873123.1|2020-04-01	2020-04-01	2020.250000
NODE_0000145	2020-03-24	2020.228863
MA_DPH_00058|MT873126.1|2020-04-03	2020-04-03	2020.255464
MA_DPH_00123|MT873473.1|2020-04-03	2020-04-03	2020.255464
NODE_0000146	2020-03-06	2020.179500
NODE_0000147	2020-03-06	2020.179500
MA_MGH_00639|MT520402.1|2020-04-03	2020-04-03	2020.255464
MA_DPH_00151|MT873318.1|2020-04-03	2020-04-03	2020.255464
NODE_0000148	2020-03-07	2020.181947
MA_DPH_00124|MT873390.1|2020-04-03	2020-04-03	2020.255464
MA_DPH_00092|MT873401.1|2020-04-03	2020-04-03	2020.255464
NODE_0000149	2020-03-22	2020.221960
NODE_0000150	2020-03-24	2020.228094
MA_MGH_00674|MT520393.1|2020-04-05	2020-04-05	2020.260929
MA_DPH_00246|MT873310.1|2020-04-16	2020-04-16	2020.290984
NODE_0000151	2020-03-22	2020.222525
MA_MGH_00485|MT520185.1|2020-03-27	2020-03-27	2020.236339
NODE_0000152	2020-03-22	2020.222629
NODE_0000153	2020-03-22	2020.222629
MA_DPH_00102|MT873207.1|2020-04-03	2020-04-03	2020.255464
MA_DPH_00212|MT873160.1|2020-04-12	2020-04-12	2020.280055
NODE_0000154	2020-03-22	2020.223394
MA_DPH_00087|MT873157.1|2020-04-03	2020-04-03	2020.255464
NODE_0000155	2020-03-23	2020.224887
MA_DPH_00166|MT873342.1|2020-04-03	2020-04-03	2020.255464
NODE_0000156	2020-03-23	2020.224887
MA_DPH_00114|MT873117.1|2020-04-03	2020-04-03	2020.255464
MA_DPH_00100|MT873097.1|2020-04-03	2020-04-03	2020.255464
NODE_0000157	2020-03-22	2020.221451
NODE_0000158	2020-03-22	2020.221539
MA_MGH_00649|MT520373.1|2020-04-02	2020-04-02	2020.252732
NODE_0000159	2020-03-22	2020.222980
MA_DPH_00104|MT873428.1|2020-04-03	2020-04-03	2020.255464
NODE_0000160	2020-03-25	2020.231015
MA_DPH_00188|MT873414.1|2020-04-06	2020-04-06	2020.263661
MA_MGH_00759|MT873314.1|2020-04-10	2020-04-10	2020.274590
NODE_0000161	2020-03-22	2020.221451
MA_DPH_00218|MT873496.1|2020-04-13	2020-04-13	2020.282787
NODE_0000162	2020-03-22	2020.221451
NODE_0000163	2020-03-22	2020.221451
MA_DPH_00203|MT873067.1|2020-04-09	2020-04-09	2020.271858
MA_MGH_01405|MT873324.1|2020-05-06	2020-05-06	2020.345628
NODE_0000164	2020-03-24	2020.226991
MA_DPH_00198|MT873057.1|2020-04-07	2020-04-07	2020.266393
NODE_0000165	2020-03-24	2020.226991
MA_DPH_00068|MT873304.1|2020-04-03	2020-04-03	2020.255464
MA_DPH_00098|MT873233.1|2020-04-03	2020-04-03	2020.255464
NODE_0000166	2020-03-05	2020.176876
NODE_0000167	2020-03-22	2020.222629
MA_DPH_00231|MT873286.1|2020-04-16	2020-04-16	2020.290984
MA_DPH_00117|MT873088.1|2020-04-03	2020-04-03	2020.255464
NODE_0000168	2020-03-05	2020.177227
NODE_0000169	2020-03-22	2020.222629
MA_DPH_00126|MT873165.1|2020-04-03	2020-04-03	2020.255464
MA_MGH_00050|MT520179.1|2020-03-24	2020-03-24	2020.228142
NODE_0000170	2020-03-05	2020.177227
MA_DPH_00020|MT873105.1|2020-04-01	2020-04-01	2020.250000
NODE_0000447	2020-03-21	2020.219060
NODE_0000284	2020-03-21	2020.219060
MA_MGH_00828|MT873146.1|2020-04-13	2020-04-13	2020.282787
NODE_0000294	2020-03-25	2020.230299
MA_MGH_00200|MT520485.1|2020-03-27	2020-03-27	2020.236339
MA_MGH_00656|MT520195.1|2020-04-01	2020-04-01	2020.250000
NODE_0000172	2020-03-21	2020.219060
MA_MGH_01196|MT873264.1|2020-05-03	2020-05-03	2020.337432
NODE_0000173	2020-03-21	2020.219060
MA_MGH_01045|MT873367.1|2020-05-01	2020-05-01	2020.331967
MA_MGH_01257|MT873250.1|2020-05-04	2020-05-04	2020.340164
NODE_0000297	2020-02-27	2020.157808
NODE_0000445	2020-03-22	2020.222481
MA_MGH_00738|MT873337.1|2020-04-09	2020-04-09	2020.271858
MA_MGH_00706|MT520205.1|2020-04-07	2020-04-07	2020.266393
NODE_0000332	2020-02-27	2020.157808
NODE_0000429	2020-03-24	2020.228291
MA_MGH_00822|MT873085.1|2020-04-13	2020-04-13	2020.282787
NODE_0000335	2020-03-24	2020.228291
MA_MGH_00866|MT873488.1|2020-04-14	2020-04-14	2020.285519
MA_MGH_00695|MT520266.1|2020-04-06	2020-04-06	2020.263661
NODE_0000347	2020-02-27	2020.157808
NODE_0000442	2020-03-25	2020.230770
MA_MGH_00812|MT873202.1|2020-04-13	2020-04-13	2020.282787
MA_MGH_00811|MT873185.1|2020-04-13	2020-04-13	2020.282787
NODE_0000364	2020-02-27	2020.157808
NODE_0000367	2020-02-27	2020.157808
MA_MGH_00597|MT520354.1|2020-03-28	2020-03-28	2020.239071
NODE_0000370	2020-02-27	2020.157808
MA_MGH_00869|MT873339.1|2020-04-14	2020-04-14	2020.285519
NODE_0000428	2020-03-25	2020.230674
MA_MGH_01552|MT873259.1|2020-04-28	2020-04-28	2020.323770
MA_MGH_01021|MT873239.1|2020-04-30	2020-04-30	2020.329235
NODE_0000372	2020-02-27	2020.157808
MA_MGH_00883|MT873062.1|2020-04-14	2020-04-14	2020.285519
NODE_0000373	2020-02-28	2020.160045
NODE_0000374	2020-02-28	2020.160045
MA_MGH_00225|MT520444.1|2020-03-25	2020-03-25	2020.230874
NODE_0000377	2020-02-28	2020.160045
MA_MGH_00562|MT520200.1|2020-03-22	2020-03-22	2020.222678
NODE_0000379	2020-03-02	2020.168572
MA_MGH_00670|MT520431.1|2020-04-04	2020-04-04	2020.258197
NODE_0000403	2020-03-02	2020.168572
MA_MGH_00758|MT873267.1|2020-04-10	2020-04-10	2020.274590
NODE_0000416	2020-03-21	2020.219799
MA_MGH_01107|MT873125.1|2020-05-01	2020-05-01	2020.331967
MA_MGH_00644|MT520362.1|2020-04-01	2020-04-01	2020.250000
NODE_0000419	2020-03-03	2020.170314
NODE_0000422	2020-03-03	2020.170314
MA_MGH_00760|MT873360.1|2020-04-10	2020-04-10	2020.274590
MA_MGH_00067|MT520184.1|2020-03-25	2020-03-25	2020.230874
NODE_0000425	2020-03-03	2020.170314
MA_MGH_00156|MT520336.1|2020-03-26	2020-03-26	2020.233607
NODE_0000427	2020-03-03	2020.170314
MA_MGH_00210|MT520217.1|2020-03-27	2020-03-27	2020.236339
NODE_0000433	2020-03-03	2020.170314
MA_MGH_00188|MT520404.1|2020-03-27	2020-03-27	2020.236339
NODE_0000439	2020-03-23	2020.224135
MA_DPH_00183|MT873294.1|2020-04-06	2020-04-06	2020.263661
NODE_0000441	2020-03-24	2020.226806
MA_MGH_00159|MT520376.1|2020-03-26	2020-03-26	2020.233607
MA_MGH_00023|MT520224.1|2020-03-24	2020-03-24	2020.228142
NODE_0000174	2020-01-10	2020.024720
NODE_0000506	2020-02-07	2020.103186
NODE_0000527	2020-03-22	2020.222678
MA_MGH_00681|MT520342.1|2020-03-22	2020-03-22	2020.222678
MA_MGH_00588|MT520190.1|2020-03-28	2020-03-28	2020.239071
NODE_0000177	2020-02-07	2020.103186
MA_MGH_00083|MT520466.1|2020-03-23	2020-03-23	2020.225410
NODE_0000633	2020-03-18	2020.211749
MA_MGH_00152|MT520522.1|2020-03-26	2020-03-26	2020.233607
MA_MGH_00523|MT520337.1|2020-03-18	2020-03-18	2020.211749
NODE_0000672	2020-03-25	2020.230768
NODE_0000450	2020-03-25	2020.230768
MA_MGH_00735|MT873139.1|2020-04-09	2020-04-09	2020.271858
MA_MGH_00663|MT520452.1|2020-04-03	2020-04-03	2020.255464
NODE_0000452	2020-03-25	2020.230768
MA_MGH_00826|MT873289.1|2020-04-13	2020-04-13	2020.282787
MA_MGH_00651|MT520214.1|2020-04-02	2020-04-02	2020.252732
NODE_0000182	2020-02-07	2020.103186
NODE_0000590	2020-03-24	2020.228621
MA_MGH_00751|MT873068.1|2020-04-10	2020-04-10	2020.274590
MA_MGH_00194|MT520443.1|2020-03-26	2020-03-26	2020.233607
NODE_0000184	2020-02-07	2020.103186
MA_MGH_01592|MT873134.1|2020-05-09	2020-05-09	2020.353825
MA_MGH_00042|MT520180.1|2020-03-25	2020-03-25	2020.230874
NODE_0000576	2020-03-02	2020.168806
NODE_0000471	2020-03-02	2020.168806
MA_MGH_00604|MT520345.1|2020-03-28	2020-03-28	2020.239071
MA_MGH_01409|MT873073.1|2020-05-06	2020-05-06	2020.345628
NODE_0000578	2020-03-16	2020.207591
MA_MGH_00789|MT873060.1|2020-04-13	2020-04-13	2020.282787
MA_MGH_00678|MT520193.1|2020-03-22	2020-03-22	2020.222678
NODE_0000475	2020-02-07	2020.103186
MA_MGH_00021|MT520225.1|2020-03-26	2020-03-26	2020.233607
NODE_0000478	2020-02-07	2020.103186
MA_MGH_00151|MT520313.1|2020-03-26	2020-03-26	2020.233607
NODE_0000479	2020-02-07	2020.103186
MA_MGH_00162|MT520274.1|2020-03-26	2020-03-26	2020.233607
NODE_0000500	2020-02-07	2020.103186
MA_MGH_01194|MT873059.1|2020-05-04	2020-05-04	2020.340164
MA_MGH_00945|MT873184.1|2020-05-03	2020-05-03	2020.337432
NODE_0000185	2020-02-08	2020.103849
NODE_0000575	2020-03-17	2020.209733
MA_MGH_01048|MT873265.1|2020-05-01	2020-05-01	2020.331967
MA_MGH_00896|MT873099.1|2020-05-05	2020-05-05	2020.342896
NODE_0000187	2020-02-08	2020.103849
MA_MGH_00657|MT520331.1|2020-04-03	2020-04-03	2020.255464
NODE_0000188	2020-02-08	2020.103849
MA_MGH_00192|MT520379.1|2020-03-26	2020-03-26	2020.233607
NODE_0000189	2020-02-08	2020.103849
MA_MGH_00155|MT520414.1|2020-03-26	2020-03-26	2020.233607
MA_MGH_01108|MT873376.1|2020-05-02	2020-05-02	2020.334699
